dataset,sample_id,source_id,label,dataset_revision,selection_key_sha256,selection_rank,manifest_version,selection_seed,selection_method,source_input_csv_sha256
ASVspoof2019_LA,LA_E_7881232,LA_E_7881232,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0744fdc4001bb11d9a2839a50ef0f04d37aa1cc22abe61f206bab3cc9bd90068,230,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6738492,LA_E_6738492,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,074e7a68a610e8414a0fca8289f1806d84d8ef6cc7f7d9671c67a7044d38b26f,231,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9515939,LA_E_9515939,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,075f1864a8eaa0238f396cde2da266b5972caa370795c3e865cd6b18797c815f,232,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3212084,LA_E_3212084,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,076b2a6dbc28c29526850bb18c877132dab410513b7110c5477d62eb3de843ab,233,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5506759,LA_E_5506759,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,078fc54316fa46e15effe09776ebe559949e131df55feea754059fe0c422ec43,234,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6321104,LA_E_6321104,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,079cf22eb88eddbee4d72643f594e9f3b202010e313302467118b96f226a78ef,235,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7335424,LA_E_7335424,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07a09a9db028bc141d4a5d9cc36da0b02efba93de423253835861189a3747600,236,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6131407,LA_E_6131407,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07a1de40361bdc1a4137cbefc0f9680a4f46c4e4cacf4486685399113380c668,237,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8647656,LA_E_8647656,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07b6013d4972a2288e510ccf61fc879aaa2254b3f58ba1e239dfe7b45f16571e,238,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4007819,LA_E_4007819,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07bc5fe92a5bf4735fd42dbaca78b00e3e8192788a260b935ccadea2e5e43ec5,239,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4741108,LA_E_4741108,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07c197a9ba7cc2f1aca18ca4a2b47d15e5981ed5b93c38890cda683a296d9492,240,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5861457,LA_E_5861457,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07c2e6212713135d53bdef8c0f7343c4ba3e368586bdf43fb42d94ce2f038b7f,241,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_2805188,LA_E_2805188,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07c54d4c6e1c311ec49c0d0d1eb6e4516b5dc1ca6a1a69bf1fd2fd653b966db8,242,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9305857,LA_E_9305857,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07d05f11981b696c68a6a04e2689d0ef3b2264f81f54e0fa85edaf26cf96f0b4,243,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9892674,LA_E_9892674,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07d0682a168c5c4470d97cd606a016c40c007e7d80e6c65d392c73c13a8394fb,244,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6822685,LA_E_6822685,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07d660d21da77fe18cf2cf2fb70f08e35afe9299393c9024aec584270dc727c2,245,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5564043,LA_E_5564043,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,07f46c7c17a0a00df14834112624c8e7b53a961a7800d50a7de2f2f10e7e5e34,246,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7570712,LA_E_7570712,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,080580e9b9fae68d5506cdf9894f9a2f3f6a8a486b170b762495bde2e7a47c8f,247,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8215734,LA_E_8215734,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,080768edf222a6e3b77efff1503c2aa5f1a915dbdbd4d6ede48e27a64e92e116,248,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8564096,LA_E_8564096,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,081a820471e9708d07d0828120c9562d4389266f7cff29f29d7a6516738d5b1f,249,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6001685,LA_E_6001685,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,081dcc6a35c5da2b277786e9aeff790943499c07f714f28b104365d4e3b5e68a,250,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4461727,LA_E_4461727,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,081f4c35073581c0da86ad3720c563fee1bcc1cce380daf913c1f28a0c5b8be2,251,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5809479,LA_E_5809479,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,082c0907065a68fc586a07fbaae7f52125aa9d498bffbe89398bf38321dbe8cd,252,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9088475,LA_E_9088475,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08453f3e128a1ae3d552f5c517c44f2a452c8421e8d810ce94f1ba365a0789da,253,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1279438,LA_E_1279438,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08480d7d2cdd79d178ecf746eaa23ccbdfbdcb88b49dbf2dd53d71a66a336fcb,254,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9854962,LA_E_9854962,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,086661de62c254edc45bec64b5b2f17b5e123b002f98a78f093384c5b93bb30a,255,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8436090,LA_E_8436090,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0869058bac688e962bdc7011c645b91c93a38df65d92cee2b76692804df16ab8,256,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6427745,LA_E_6427745,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0869428e2b0b689d9c34591b514b457407d32529232cf4bd24dbe829728ef2a2,257,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1140867,LA_E_1140867,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0869dceab33629473fb41bffaed4196e01fd43589efcf66ca06816b11ec6244a,258,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_2408705,LA_E_2408705,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0870eda44e3c3b5a28ddc063d4b312ae037a97606617ad99a1019c2090230d79,259,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9165283,LA_E_9165283,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08714b5650ebe7a32bcca1a363417f0c0a7b1d18430821b83d68364724dc74f8,260,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6164877,LA_E_6164877,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0877149453d51bd03e4c05616bae017c17a5377fcf39cedff787d916d55785d2,261,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6587675,LA_E_6587675,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,087a1a7db4dc5cb052b113091f0109fcc8b4e03f4c63a445c745ff48faa4fddd,262,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1860681,LA_E_1860681,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,087d46ef5c5bca4de5c85c22b33dc15a08ab36fbf83c2d9664c309eb90d22af0,263,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3489004,LA_E_3489004,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,088a51d15291691e033d43b77da061e6591ac496abe73b737bc4059fb839b2b7,264,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1136672,LA_E_1136672,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,088ae5a5709b11b72a30f3296541008932bc28832c038faf545c580952485082,265,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7777055,LA_E_7777055,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0893e2b5582897c77630a53038e458ccdf3b265e8e65d34ee25af4cbf28c5ca2,266,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9740316,LA_E_9740316,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0896d415bef0a0ca55ab9ae1519bf37a63cdd5a9a0316dfb6fc4d11fb899a647,267,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3483333,LA_E_3483333,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0897023d80c5ce1616c1373b76292e2071aa73eeb3001c93354ffd47c85657ec,268,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3908433,LA_E_3908433,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,089ce16e94d50bee6448c0ea52c0342ee5985e2a8c8fd6dcd45bc5a34f27e2cf,269,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4139560,LA_E_4139560,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08ab7fdda17f3a2288d96ac210046f670ee499251450e250c607d3d5d2664558,270,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9687356,LA_E_9687356,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08bf92ef016afd881feecfe058b4ce36ad65a394cc600a48a454489dd980c6ee,271,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7470257,LA_E_7470257,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08c6bb7ca705e2b66d1774b7eed3742a414d1ccd4b1226f1d5005ed31c56ac01,272,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4123318,LA_E_4123318,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08c8ec09c10825ad79b2079641cc457e8c3d98d8a628cb4645fceac19fd3667b,273,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5439039,LA_E_5439039,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08dcba22553251d1824fad54b09296e2631730cfa401fc66978fdadaf7e6cbe8,274,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1688061,LA_E_1688061,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08dfe1605c4ee199f133e38a3d19e5201662f9c0784312f9206e36b5737ead79,275,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9689975,LA_E_9689975,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08e10b4426204e85d30c77884a7e2faf6fe3115931ca66254767529ddf911c28,276,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9102181,LA_E_9102181,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08f1e87915451e8556a0f5a4dbf3efdbb12f5b48c0c306b843e3be48b3cfe125,277,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7789337,LA_E_7789337,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08f3a8c7df9694fbf45e23ca565e57c8458bc73f7a49819685da04be411edefa,278,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7141254,LA_E_7141254,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08f8f51b324565036ef49aec37e9305460226945b8ee70de425ef35e8918f316,279,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6210202,LA_E_6210202,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,08f99e667d3e0bc3c38be2b84e35dc6735fe2ea5c245868b04f8aa6f4612d56a,280,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_2519237,LA_E_2519237,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,090904b2c03dd1c90b86e4f346e9ccd65e85fbf6797a3772ce96759e567fcda8,281,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_6525488,LA_E_6525488,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,090d9c00aff58b6056fd02f0fd7fd342cb927cf22c4d8de4fa38eb24ad12b003,282,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8395746,LA_E_8395746,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,090fccc893b4cdbb554490529decb1b1b89c8492e8ae2eb4b18e03f69cf37b74,283,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_4539224,LA_E_4539224,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,091e1c24f193fd772d9875d3dea66fad8903058b0f17a217a46754ec16ca0ab7,284,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1893259,LA_E_1893259,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,09235993434b8ca58a4451a3655821010ae0b9244ecb10f7e96330f03073a173,285,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_2349764,LA_E_2349764,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,09396b877d2836b25c6a3bb18fd473df677a0b34cfdbb3802414e1c40655c19b,286,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_1377603,LA_E_1377603,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0939859e3ebb39497e309edd7a653048fde42a3709f7df9f570644eb1e589bd4,287,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3415631,LA_E_3415631,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0939a0a0a1f7b2a6ed2d77418c5839a604110dcfb4cc8821787870a47f745f6c,288,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3971555,LA_E_3971555,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,093e831b114096dbb4ab4c5a8a68a7405c3c8d8bed54b01eac906ad851fa84ec,289,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8814997,LA_E_8814997,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0949343afd1f186442fdbcda5a7e57cdaa0a871882d4245f44f42bceb725f53f,290,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7566841,LA_E_7566841,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,094ebb99ee6ce94bb900617b615e61e137d6831c60ae39fc2207426720f4db84,291,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5254282,LA_E_5254282,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0950cda94177fe4ef9dd0b31ad6ee5d7cc9bd7457634e87e15c416e4374efbbe,292,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5091210,LA_E_5091210,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,09598ca216c828ed5a1b4fbf01fd86b55fd8b40ab580ba946f9b0c23c1d6d4af,293,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_9641502,LA_E_9641502,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,095b4305bb354f4edd89b43f41237b8728d01e2aa3b1e8fd8bcb6a0c508fa698,294,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7465490,LA_E_7465490,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,095f42639447af58883453fc0064299cd28f4ad4eb43b3cd377d62b7cb714284,295,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5862506,LA_E_5862506,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,096362e582e60764bce619674fccb8de5a792ac96a1f9fdd1fdebb2d9e769f26,296,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_3489613,LA_E_3489613,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,09638dfb2007fb27fdf62ba04abd6e88eb60db67d17d5f61d40e9a05786e7fa2,297,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_5880298,LA_E_5880298,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,0969bdf28518674080ce2ca60f0d5845a431fc95731a809f7219201f3c3f210e,298,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8407646,LA_E_8407646,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,096ff3f23df5b3cb6df5df3f2d3d483844ba324b408e9678a07afdf09097a6eb,299,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_7780744,LA_E_7780744,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,097b2fb427cd6ea15d284fd833f27ab5d2ce6eee9e2b1af54375903473413150,300,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
ASVspoof2019_LA,LA_E_8114280,LA_E_8114280,0,9492c4a85ad91508b6da03c92c98c58aeaa02424,098453a1bb43f7142b789fa3a06c5cef2b951d9bbee315cd728793b129311e45,301,h2_pre_score_pairs_v1,2609,"sha256(seed,dataset,label,sample_id)_within_dataset_label",4e76aef0a62d2eb6430168d20678474c5767fbe15279cf8f95c4153f37310e3a
