model,item_id,seed,family,template,k,expected_count,expected_words,target_unit,n_words,duration_s,count_a,rms,spectral_flatness,trailing_silence_s,loop_ac_peak,n_speech_tokens,hit_cap,count_b,expected_duration_s,duration_ratio,agree,count_final,outcome,correct,transcript
f5fix,wr_really_t6_k32,1,word_rep,t6,32,32,39,really,38,12.832,31,nan,nan,nan,nan,-1,False,,nan,nan,True,31,undercount,0,THEY WERE REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY TIRED AFTER THE LONG JOURNEY
f5fix,wr_really_t6_k32,2,word_rep,t6,32,32,39,really,36,12.832,28,nan,nan,nan,nan,-1,False,,nan,nan,True,28,undercount,0,THEY WERE REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALL REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY REALLY TIRED AFTER THE LONG JOURNEY
f5fix,wr_very_t1_k06,0,word_rep,t1,6,6,16,very,16,4.362666666666667,6,nan,nan,nan,nan,-1,False,,nan,nan,True,6,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k06,1,word_rep,t1,6,6,16,very,16,4.362666666666667,6,nan,nan,nan,nan,-1,False,,nan,nan,True,6,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k06,2,word_rep,t1,6,6,16,very,16,4.362666666666667,6,nan,nan,nan,nan,-1,False,,nan,nan,True,6,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k08,0,word_rep,t1,8,8,18,very,18,4.992,8,nan,nan,nan,nan,-1,False,,nan,nan,True,8,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k08,1,word_rep,t1,8,8,18,very,18,4.992,8,nan,nan,nan,nan,-1,False,,nan,nan,True,8,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k08,2,word_rep,t1,8,8,18,very,18,4.992,8,nan,nan,nan,nan,-1,False,,nan,nan,True,8,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k12,0,word_rep,t1,12,12,22,very,22,6.293333333333333,12,nan,nan,nan,nan,-1,False,,nan,nan,True,12,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k12,1,word_rep,t1,12,12,22,very,21,6.293333333333333,11,nan,nan,nan,nan,-1,False,,nan,nan,True,11,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k12,2,word_rep,t1,12,12,22,very,22,6.293333333333333,12,nan,nan,nan,nan,-1,False,,nan,nan,True,12,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k16,0,word_rep,t1,16,16,26,very,27,7.541333333333333,17,nan,nan,nan,nan,-1,False,,nan,nan,True,17,overcount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k16,1,word_rep,t1,16,16,26,very,25,7.541333333333333,15,nan,nan,nan,nan,-1,False,,nan,nan,True,15,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k16,2,word_rep,t1,16,16,26,very,26,7.541333333333333,16,nan,nan,nan,nan,-1,False,,nan,nan,True,16,miscount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k24,0,word_rep,t1,24,24,34,very,31,10.186666666666667,21,nan,nan,nan,nan,-1,False,,nan,nan,True,21,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k24,1,word_rep,t1,24,24,34,very,33,10.186666666666667,23,nan,nan,nan,nan,-1,False,,nan,nan,True,23,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k24,2,word_rep,t1,24,24,34,very,33,10.186666666666667,23,nan,nan,nan,nan,-1,False,,nan,nan,True,23,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k32,0,word_rep,t1,32,32,42,very,40,12.832,30,nan,nan,nan,nan,-1,False,,nan,nan,True,30,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k32,1,word_rep,t1,32,32,42,very,40,12.832,30,nan,nan,nan,nan,-1,False,,nan,nan,True,30,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
f5fix,wr_very_t1_k32,2,word_rep,t1,32,32,42,very,41,12.832,31,nan,nan,nan,nan,-1,False,,nan,nan,True,31,undercount,0,THE DOG WAS VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY VERY BIG AND IT RAN ACROSS THE FIELD
