dataset,label,source_id,sample_id,selection_rank,selection_key_sha256
ASVspoof2019_LA,1,LA_E_7226758,LA_E_7226758,301,0e578186f65a906b49225f4147fd7bf0eb1f3c1b364a9277b994b72a77b0f016
ASVspoof2019_LA,1,LA_E_6730284,LA_E_6730284,302,0e6d435a8cf87d0ecc4d24c1e5a0d3df36d2dafe9f9b96150f0af150a35362da
ASVspoof2019_LA,1,LA_E_9964292,LA_E_9964292,303,0e9e9d8302156058a23a79718cfdb540cc693201ba06b16583e74b94f4971500
ASVspoof2019_LA,1,LA_E_1154466,LA_E_1154466,304,0ea0092cd2b250f87882682fca7a18fc2a20d0b5bcfffa6e44b0030737e1142c
ASVspoof2019_LA,1,LA_E_1730128,LA_E_1730128,305,0eb6d1ca1cdc89374754e3d94df0d19bc50bac7c0b9b87c721a08f4d6515c959
ASVspoof2019_LA,1,LA_E_5799547,LA_E_5799547,306,0ec0ed1d5495daf52f748becd8dee8bc9e24180d26ccefea0826456fb4fb7a07
ASVspoof2019_LA,1,LA_E_8285179,LA_E_8285179,307,0ed7aab26662b7d569c28ed5100ee5985fe6ca31796c108a4e86161f0fb829ff
ASVspoof2019_LA,1,LA_E_3410299,LA_E_3410299,308,0ed80061325391ddb06b10d404609b08192e0c3d667085948575a27923232b38
ASVspoof2019_LA,1,LA_E_7387295,LA_E_7387295,309,0edd7599b8b9779df8102cf2c7883a1e56169c2f686b73e8090d5d00467d780c
ASVspoof2019_LA,1,LA_E_9187189,LA_E_9187189,310,0eee66e723ec9b899f8bb3706ab99a23e17b7180cd47d87ee4137750db32cca1
ASVspoof2019_LA,1,LA_E_5541537,LA_E_5541537,311,0ef393467861ce43327a1f6951d7f2c22d5bd3997f843eef7ea3ac61da6740af
ASVspoof2019_LA,1,LA_E_2104837,LA_E_2104837,312,0f074417449fd6016e648bdc6c36d6bc2b7a4e6139760e38cca66eb299e4be99
ASVspoof2019_LA,1,LA_E_1152568,LA_E_1152568,313,0f1b1c2ab3961ae238b7ed98225df25c4e7eb26a3d45836fa20ce272f77fde62
ASVspoof2019_LA,1,LA_E_5726992,LA_E_5726992,314,0f204d99eaa8ff5659b75f8dddc1f128c16dea983ae5333641ee844dfe94fc0f
ASVspoof2019_LA,1,LA_E_9712280,LA_E_9712280,315,0f23360d9e3c44a51a29fd44902909f8f8d7932943734604d1bdc963a9380eec
ASVspoof2019_LA,1,LA_E_4957209,LA_E_4957209,316,0f343f3c7df1d6a83d97ed3a2073b365c331867f1ef2fcdf3690a81f6646db7f
ASVspoof2019_LA,1,LA_E_7437798,LA_E_7437798,317,0f351b62708d13bb8c8c08e88b1c0962766dfc2cbce691bb412dffdd1ba43a00
ASVspoof2019_LA,1,LA_E_1643699,LA_E_1643699,318,0f401c545035c7bf6ae8159a084ab17a761365f438b2550bc6e55b5b4c77610a
ASVspoof2019_LA,1,LA_E_2277571,LA_E_2277571,319,0f5ad1e6379b2fee033e7e297819f1ed8cb7fcafd59c85fd9c4a89b597671f27
ASVspoof2019_LA,1,LA_E_5051135,LA_E_5051135,320,0f5b965e730e12afe51613a425bb7f00d8fd2f5036e2da56ae1d9bef34273ea6
ASVspoof2019_LA,1,LA_E_8665212,LA_E_8665212,321,0f6bd47c6b2729b32c0c0a81ac12fd95ff4d2a9f3a35c0827d9b112d6c417dc0
ASVspoof2019_LA,1,LA_E_7292939,LA_E_7292939,322,0f7c426435c062af6973ad9b18aeb84020f38b544579f1c2e0d609108e560acf
ASVspoof2019_LA,1,LA_E_6799021,LA_E_6799021,323,0f8006d8149adbd86fb22792b4d5d1cb97359387911a9f075526730c9deaae61
ASVspoof2019_LA,1,LA_E_8723266,LA_E_8723266,324,0f88c00d84de4af3db71740ee0a2467b550a17237403835a0437046fdf3980d8
ASVspoof2019_LA,1,LA_E_9218976,LA_E_9218976,325,0f9b62470294fc9905ba1d6a2ba334f0dde6a23e40996de935de057536936bca
ASVspoof2019_LA,1,LA_E_3023686,LA_E_3023686,326,0fa8c443f4142dd8d51c3d1c20092f186661a37f87068698ba4cd94b1260f4b6
ASVspoof2019_LA,1,LA_E_9947118,LA_E_9947118,327,0fadc4d12252343324f71c79e2743d06083a709fda9bcbef012cc4bd81ade89e
ASVspoof2019_LA,1,LA_E_6571934,LA_E_6571934,328,0fae033f23d7a878610006708e97fc8c14bf7efabe672e517d04075588dd4d28
ASVspoof2019_LA,1,LA_E_1222412,LA_E_1222412,329,0fae667a3818299b7c5e55e6c6a0cb11d0a3f2af5dc17c2a0d83988e6d0c953c
ASVspoof2019_LA,1,LA_E_4701926,LA_E_4701926,330,0fb9a00d88c026b721a77498b445c548ceb0fb16ebf0a080ae42912dd0e44f98
ASVspoof2019_LA,1,LA_E_2109243,LA_E_2109243,331,0fcf724833414e003bb66ef10b21e7117953c1321718a3028a591a6d510b6757
ASVspoof2019_LA,1,LA_E_9264398,LA_E_9264398,332,0fe0d784b5ce0dddc6fedd7407700d096c1485db1338a4ac103ad54051f0f070
ASVspoof2019_LA,1,LA_E_2665787,LA_E_2665787,333,0fe1837d9f66b2b0961dc6a1d56b05b160b457307d3c51c297f09b5b5aa553ae
ASVspoof2019_LA,1,LA_E_5820664,LA_E_5820664,334,0fea951ce96e795e11162f1941d5335a7cacdccb51b1dc44a7098704e7e2d1d4
ASVspoof2019_LA,1,LA_E_2908694,LA_E_2908694,335,10243473897c0906cce545c59c32bb89d54b31acc51958feaa15e12b3679a013
ASVspoof2019_LA,1,LA_E_7172300,LA_E_7172300,336,1029ced21642bc4847ddc1452f77d9caa40f2c168e13d308300f3ffc29dd7b8a
ASVspoof2019_LA,1,LA_E_6232668,LA_E_6232668,337,1037f6afb2544cd1766d34d8dee85752593240329732746795fc4054b96807cf
ASVspoof2019_LA,1,LA_E_4098360,LA_E_4098360,338,10575bc3aa89234d1a7b8f699f42972b1e9de526100d9542996c9756b0c195bf
ASVspoof2019_LA,1,LA_E_9009632,LA_E_9009632,339,106fdd2eeb7f54a97903aaf52a30da7bb032a741b347001cd84c3843006a9fc9
ASVspoof2019_LA,1,LA_E_6044135,LA_E_6044135,340,10700c74f2c68b092e4eb2e6b6c11d506028169156971e2b89fe3b446753d53e
ASVspoof2019_LA,1,LA_E_6981255,LA_E_6981255,341,1071c9119fa9173d5c11ce9668c8888d8db89b3fd28a469b2c7afe504e8f19a8
ASVspoof2019_LA,1,LA_E_1796771,LA_E_1796771,342,10b3d581b39bc5b73be6cc24e68e46e5c3d1c9c956891f2ded655bf34fcbd6a3
ASVspoof2019_LA,1,LA_E_6583088,LA_E_6583088,343,10c5cf2a61bab0f32c12727cfdc9f54635ab25c615fffb4a9348434540c2b014
ASVspoof2019_LA,1,LA_E_3993288,LA_E_3993288,344,10cd4bf211bf0385a0f1c884326d834872b1f2078ea2e38da8b1734eb7eda13f
ASVspoof2019_LA,1,LA_E_7529420,LA_E_7529420,345,10d009bef176aa5dc8cff7662cda01b6e69bdec714c72f95eb3bfe45ab909378
ASVspoof2019_LA,1,LA_E_4311424,LA_E_4311424,346,10e387d73508f92422f033c5627db77c55dfe9bea7604251fd9e96449bab5267
ASVspoof2019_LA,1,LA_E_3977388,LA_E_3977388,347,10f3b8ee5c418884bc00c6e9e7d2a6333776f94425ac02ff05de45e4f9de6412
ASVspoof2019_LA,1,LA_E_5437034,LA_E_5437034,348,1127445fa7a4f32c02c31ae0e864698335b532034ae8bb3555a30968bcdd07f5
ASVspoof2019_LA,1,LA_E_5440617,LA_E_5440617,349,11283b6dd5200f12a14f7be912c3cb4f048b2bf2c122c4a4b89f8c1bdb192039
ASVspoof2019_LA,1,LA_E_5338435,LA_E_5338435,350,11440ce58b1b6309321957fc2d5f25b9de337cf1763c88262c43da3fa2225d69
ASVspoof2019_LA,1,LA_E_6097599,LA_E_6097599,351,1150aea3552e6f3f9863830ed2e338d8593e0b46a04c4a963ca7abc00e70508c
ASVspoof2019_LA,1,LA_E_5002232,LA_E_5002232,352,1155d649757457521fe3cac38563e4a9480869f4078d3e70142cfeb66b1e4661
ASVspoof2019_LA,1,LA_E_5298298,LA_E_5298298,353,1157576fa252065161bb926c49c98ffc89792a867bc814e1ca18a85f3dd08f27
ASVspoof2019_LA,1,LA_E_1312205,LA_E_1312205,354,116dab6ddb7b81ce58abe4c8ad71da82e402952462ae3976c560c53c80c9e300
ASVspoof2019_LA,1,LA_E_5357579,LA_E_5357579,355,1179841441bac9eed873b32625665249cd96475a1b1f1e01a41dd3354de3456d
ASVspoof2019_LA,1,LA_E_5803671,LA_E_5803671,356,117a327d0bbe1ae9199fb534f5d077bf3e5fa3adfdd89aeef5468bc5b63c28cb
ASVspoof2019_LA,1,LA_E_9459573,LA_E_9459573,357,1180a049140ef7d479ac4a2713dc2db0b1b5cf16cc7cf6ef4f6aa7895d9530a0
ASVspoof2019_LA,1,LA_E_4713060,LA_E_4713060,358,11986d6596bf8e297a9da420e4ff174df57b5a1bb5e52806381433cc7eb138b9
ASVspoof2019_LA,1,LA_E_7641463,LA_E_7641463,359,1198ebe5b54d1d2e9a18ec8426b9d06b6166563953ddb22ade611cd20968f280
ASVspoof2019_LA,1,LA_E_1916552,LA_E_1916552,360,11a024a98182edeea94881c42e3accd03f38c0d4380364257182940c55ad0caa
ASVspoof2019_LA,1,LA_E_9848243,LA_E_9848243,361,11bbca301b63b2caf7ac0e0a54691de0bed9737a5a19db0d6eeb582899bea0f5
ASVspoof2019_LA,1,LA_E_6674731,LA_E_6674731,362,11bc0d02ed38385ee89bc7583004318809e29beb98994de4303127bcb7ae0e06
ASVspoof2019_LA,1,LA_E_9470371,LA_E_9470371,363,11d1174b768c392f2701256ee343f5f5a3639b4253ec942802977defafd84e91
ASVspoof2019_LA,1,LA_E_2660017,LA_E_2660017,364,11e391f1dad7350ea13713bae88ff0063f200158bb8a4b94fc9e70a6c941eaab
ASVspoof2019_LA,1,LA_E_5423174,LA_E_5423174,365,11e39b19204044c7a51eb10973071dffbfb881f3aa190f6b4f126a0dcb131039
ASVspoof2019_LA,1,LA_E_3071655,LA_E_3071655,366,11f4d8abfbbf79ca3dc0881d3b5d44577ba7015f44be8eb8066fa613a8312097
ASVspoof2019_LA,1,LA_E_7535768,LA_E_7535768,367,11fe1507c05a4e3e8378b92b1cc87a2682f0da57a73778ccce98c15663e479a0
ASVspoof2019_LA,1,LA_E_3274001,LA_E_3274001,368,122e4391e2115336eaf42ae15134802a383b815d75b4d2e6b8ed994232634371
ASVspoof2019_LA,1,LA_E_3788897,LA_E_3788897,369,123184f548d1c255e763f3762f2205567f6ffd4f4951766d5e68d9dbc4baa395
ASVspoof2019_LA,1,LA_E_7136796,LA_E_7136796,370,123d9d2cc5ad33394147b1eaf25573eb9ef0913dcec723cb1a37e250ef0db88e
ASVspoof2019_LA,1,LA_E_5401403,LA_E_5401403,371,1242b41e81ce67f31cd3f1c6e232426543737b88b81ce3fe762f7b4b3bb8fada
ASVspoof2019_LA,1,LA_E_5502295,LA_E_5502295,372,1242ed62485b8f799b851626e4a17fb81c1efd8863877cd7dccc1237f0d96631
ASVspoof2019_LA,1,LA_E_1081565,LA_E_1081565,373,12483175bf5a6adaf621aa8d8ead54f6534a50536f7c7b71af64455a4bc08605
ASVspoof2019_LA,1,LA_E_4082567,LA_E_4082567,374,12525207b0d98c6807e31601bbbd3c3ba59a6935d0e05b9e395a74047540bf05
ASVspoof2019_LA,1,LA_E_7106559,LA_E_7106559,375,12541b5ecebe0c9a618c4b32055263930a9f5a302c8197be679d2dacc7f2a1f3
ASVspoof2019_LA,1,LA_E_3579865,LA_E_3579865,376,1255296e0188d0d3dd06e9cec9fd16662904ec34422d5b68882bb01425e29763
ASVspoof2019_LA,1,LA_E_7205222,LA_E_7205222,377,125d9039e4fd0ab4315b1b7c702b6476bf3ac8b6ac4fdb3f2d9f9139bb5ff21b
ASVspoof2019_LA,1,LA_E_3686126,LA_E_3686126,378,125e8994eddc1de55f232cc17922e5cfb4cc2ed9355ff446963be157d416a5f6
ASVspoof2019_LA,1,LA_E_5174739,LA_E_5174739,379,12704833a9e7cc04e01f55f75f2f52eb54cc1d713a23c823b32cfffcc1f309b1
ASVspoof2019_LA,1,LA_E_4925955,LA_E_4925955,380,127c1e91865c8cefc86407f7a85bbf21444416a0b8b1d1c9cf43806c7b9c6759
ASVspoof2019_LA,1,LA_E_2956152,LA_E_2956152,381,12a293e46a3fb129d003d156d2a23e10b5383aec9be89bf714a1a41548a0103b
ASVspoof2019_LA,1,LA_E_8246744,LA_E_8246744,382,12ae3363084b52c7f55fde1ff4c8e5ada388e775f01a4f982505b12a57f83e49
ASVspoof2019_LA,1,LA_E_2804359,LA_E_2804359,383,12b619b2418fb121067c4b189e6f35e8b938eef286a1f59492684a3f11f3ae73
ASVspoof2019_LA,1,LA_E_3153475,LA_E_3153475,384,12b65614b662e6fb05789429df152a4da7b53a5468c8cae29d5f66db9006d406
ASVspoof2019_LA,1,LA_E_5287151,LA_E_5287151,385,12b71d1eadb8e4e6c115777f5cb5221fc55f1044662a8b524e417503101dd91a
ASVspoof2019_LA,1,LA_E_2088948,LA_E_2088948,386,12b86bc20a7eb5a12ff4b05e4c8e0a7c60884fa7df99363f8423b983794eb08c
ASVspoof2019_LA,1,LA_E_7366971,LA_E_7366971,387,12b92319fc3d882c3151d9d0256a605fc80fbd70e26e61ab25e9b1417536989a
ASVspoof2019_LA,1,LA_E_1205076,LA_E_1205076,388,12c177ce63cc31ceabd97c0329bf2da0ec95d9347a8b405ca1c52892f1ff33ff
ASVspoof2019_LA,1,LA_E_8557686,LA_E_8557686,389,12d562031a08335b29fb7e52ab3126808a9ea78e08f4274fbb7a5085f2d641f1
ASVspoof2019_LA,1,LA_E_8293284,LA_E_8293284,390,12f2a919b1b6ccdbb838bb3bd2cd05fbef6e1b32b7a5c605d36ade788fb45334
ASVspoof2019_LA,1,LA_E_3557044,LA_E_3557044,391,12f5c9cd717949f96b94946ce71d0be1fddc1662404095e7d399523dcd29eb28
ASVspoof2019_LA,1,LA_E_4944190,LA_E_4944190,392,12f6760e8f0d4739fee21ccfe0f23341f69fa4b8597432a951db4ef2a9d92abc
ASVspoof2019_LA,1,LA_E_2244752,LA_E_2244752,393,12f9743e9273a4824bb91c4b854899edcefa411893069f8ae9573e7d2c8f5966
ASVspoof2019_LA,1,LA_E_3373133,LA_E_3373133,394,13042ae4ebaf8307b1fd8cccbe447d8eb60d494e5071e708093b43a42105f6f1
ASVspoof2019_LA,1,LA_E_3451646,LA_E_3451646,395,1308637082ed899f61a52321aa0508bd1885cc9a07d3e3fa84242f7c1048fb99
ASVspoof2019_LA,1,LA_E_9155419,LA_E_9155419,396,130da8f08559cc14a6e05b6315708fea8d91f14ce1eef7b159a4278414a2beca
ASVspoof2019_LA,1,LA_E_8499139,LA_E_8499139,397,131ffa1ce97c2ec433270c7b91c4c5c353c29b5fa556b952224e4235cf5d91da
ASVspoof2019_LA,1,LA_E_3568410,LA_E_3568410,398,1324b757a1dd59bfa5b73cd9074f4a7ab9d6a558de94e783f6a015c4cfde92e7
ASVspoof2019_LA,1,LA_E_5608446,LA_E_5608446,399,1326dd67cb3b2dd9c6bc1355fb5a6a3a380ee376b332303d7a27f383221f3d24
ASVspoof2019_LA,1,LA_E_1255269,LA_E_1255269,400,1351d14ac83af4fd81b1506e5e462ba1ef9115dedebc786bbb23f599683a8dfb
ASVspoof2019_LA,1,LA_E_2041914,LA_E_2041914,401,1355cfa161b27197ab5ab3dbe34c7c8ca4250e97833c9b92612d46ee2ac6f5e8
ASVspoof2019_LA,1,LA_E_6279516,LA_E_6279516,402,135b28eb0181e946e56e706ae7aae095e3c8f834c63e7fc327188fbc14debce5
ASVspoof2019_LA,1,LA_E_4072109,LA_E_4072109,403,136a598550446f2b5c9f6717c01c5effea59a4a3b1a97c6e3de0eda48f7293ee
ASVspoof2019_LA,1,LA_E_3806724,LA_E_3806724,404,136d251da332e98f95ecb174677b2bc1dc15a0f9bbabde9fc42607b69bdcdf31
ASVspoof2019_LA,1,LA_E_6546254,LA_E_6546254,405,1373d70f5dab93b5c0fc6183e7667b3248f783ee8434b9e28fcf68e38724198f
ASVspoof2019_LA,1,LA_E_4840608,LA_E_4840608,406,13788450415a5ea76989c07754f97cf8cefea53e21d07edf8dd0e32d05739350
ASVspoof2019_LA,1,LA_E_8765402,LA_E_8765402,407,13a92f03e2adc7afa6d21818f2b283741ca7885bbd2c7e173af80079ba8f0bf9
ASVspoof2019_LA,1,LA_E_3968562,LA_E_3968562,408,13b73efa8a681e69118bdf4c25e40eda0e5f494e823f7f87fbf6d48e8499a9fd
ASVspoof2019_LA,1,LA_E_7836699,LA_E_7836699,409,13d466db8d4ea39a9da9da9745cc87234b85eabb9ce63a51a21535915d0ea845
ASVspoof2019_LA,1,LA_E_9656857,LA_E_9656857,410,13dfda6ad08901d85d6d97ef092d860b3a595aa13a7f3d7edffe725dfb5f5baa
ASVspoof2019_LA,1,LA_E_2167147,LA_E_2167147,411,13f4e9abd9c63c1d9d3da0da054c290bf2b0e592107feaac19985d7fa2813598
ASVspoof2019_LA,1,LA_E_5385193,LA_E_5385193,412,13f703868e81a0cd7b71d51885f40555a9b240f11f77c6b3a6f7fac0f0105ce6
ASVspoof2019_LA,1,LA_E_4676243,LA_E_4676243,413,140863307d80a358eb354a5dcbe0ee477af97fdd97f5d10d499714e66df58c21
ASVspoof2019_LA,1,LA_E_1917749,LA_E_1917749,414,1413c37ea583d4f3f110441eded4f1bfcbed2d28ea91d0364633c0b5cc20ca66
ASVspoof2019_LA,1,LA_E_9659033,LA_E_9659033,415,141e5ac7b19b3537fa8a02bae97bec21b6f6475149df47c668a1d12e6c520be6
ASVspoof2019_LA,1,LA_E_2286687,LA_E_2286687,416,1434553fc8ab0cb25dda1b0bc8a3ad3b7394bde1c7363dc273c5e5028cf198bf
ASVspoof2019_LA,1,LA_E_6279695,LA_E_6279695,417,143d7b1743fad6d986e327a1b535775d5509e7f757ce29245b751b9b02c5e650
ASVspoof2019_LA,1,LA_E_8743662,LA_E_8743662,418,14481d246719d61b2ca8d4ce153deb8d1f0ef1e7437f261352e45a89d522ac4c
ASVspoof2019_LA,1,LA_E_9204731,LA_E_9204731,419,146565b35d5d1c82b69face9f80146f373ddfdb838dfbcb59e4ce8ca9de59fb9
ASVspoof2019_LA,1,LA_E_1729589,LA_E_1729589,420,147305bfc72d4ad15085f8ba79354e9adffd936454011a2a0a89b7a38ddb1c32
ASVspoof2019_LA,1,LA_E_6030719,LA_E_6030719,421,147da41dd0fae834d971de5f08c419d57e57cf948b1d653e742ac7d80243d9a7
ASVspoof2019_LA,1,LA_E_5106766,LA_E_5106766,422,14838443f572d714aaf0937281ec15c9a05c20b7eea68507b363aef79a051f38
ASVspoof2019_LA,1,LA_E_9457426,LA_E_9457426,423,1485b5e4122c714fc8f07064beac3e230335c29d27be736f1aea411c3f4cdad2
ASVspoof2019_LA,1,LA_E_9109899,LA_E_9109899,424,1490a6f95fcf84a4cc83d940ef9cff2ea8722e076d237bbeffc4a442449d38a8
ASVspoof2019_LA,1,LA_E_6653134,LA_E_6653134,425,14950487a7b071e88c11e8faf5c87d01bbc359643ded62631175dd53f14a5535
ASVspoof2019_LA,1,LA_E_9084984,LA_E_9084984,426,149f08b8d4abefcd8e95642e63196edbf5ce3b3ee99611479bffdd9704d833e4
ASVspoof2019_LA,1,LA_E_6331206,LA_E_6331206,427,14b78de012ace47cbef6275d74089fd0a4da8a9b137be604132583516445a5b8
ASVspoof2019_LA,1,LA_E_8280621,LA_E_8280621,428,14c3ed1ca20b48fdefbab59f3bb0dbff99a0357dccb5efdbcb3f59b85028caf2
ASVspoof2019_LA,1,LA_E_6934024,LA_E_6934024,429,14ce5b6fba46d5a09fa42ff465699021234277f11083ffc195e1c4f2984e35a0
ASVspoof2019_LA,1,LA_E_4531638,LA_E_4531638,430,14d04e28f3d224d51ceae7c74420bb0848257ade44771c785ae4fba0da89c2e7
ASVspoof2019_LA,1,LA_E_3710702,LA_E_3710702,431,14d2f133ec8d45aff2595dcd11925992e109e1f7883ff316d54ec5a3b11021c0
ASVspoof2019_LA,1,LA_E_1487265,LA_E_1487265,432,14ffd82a97a7c95280759578397de2ebaa9f8bce66cd696ade2bf1d2c03ae8c2
ASVspoof2019_LA,1,LA_E_1586052,LA_E_1586052,433,150b87e539ece4dabc22ba4dee2f7f3e72a1cd06cdf825d031bb75f218664ace
ASVspoof2019_LA,1,LA_E_4265933,LA_E_4265933,434,151cc77a2898234b2c1c5b6d2d1ed09bb093303db85497970df4e34e467c6d90
ASVspoof2019_LA,1,LA_E_8095004,LA_E_8095004,435,152085d2fe681303b9ec1a9271b01a3bde871171723c17cb72ca58cffacef6ee
ASVspoof2019_LA,1,LA_E_4842518,LA_E_4842518,436,15234357db36c6456ed29563da414cca0564848c709ab1894980c4b1647f2c19
ASVspoof2019_LA,1,LA_E_8054814,LA_E_8054814,437,152404353190ad95d0ddb95507a818039d41ed7771d02e903885d582e7bbcd0b
ASVspoof2019_LA,1,LA_E_5040485,LA_E_5040485,438,1547e452cbe015709a3766306dae2c497bd13b818f5545d77061b1e657d07837
ASVspoof2019_LA,1,LA_E_2378972,LA_E_2378972,439,15489422d6ffc64f345b5ab65ac3b893a78dd34c0b8b1683c7ec0d5171ea851c
ASVspoof2019_LA,1,LA_E_3445928,LA_E_3445928,440,1553b7c17dd83a5960fc0ca67eb16bbfd1fb1d8df1184ebc925b43765034bbc2
ASVspoof2019_LA,1,LA_E_7684423,LA_E_7684423,441,1555d34ba214a1637474143b45448009f0bdb142ad43744deb5297fad9a237ad
ASVspoof2019_LA,1,LA_E_7521004,LA_E_7521004,442,155fb0a9df3ab5c264076dc4243b4a44f83e294e4437c8c73a848194d4c2d3df
ASVspoof2019_LA,1,LA_E_3191078,LA_E_3191078,443,1574f5187401926403a9753e2b0b39316e300392b5490e25025ad27b69875331
ASVspoof2019_LA,1,LA_E_1353185,LA_E_1353185,444,15754d83ca8d8c37bd7fbf194977aa61ffd252cb0e7b12df0e22dc6ea48a1b8a
ASVspoof2019_LA,1,LA_E_6384650,LA_E_6384650,445,1580e9a6b0b01c05bcc624cb5d3803e8115acef146e40765c57ab3eb776c16d2
ASVspoof2019_LA,1,LA_E_5568787,LA_E_5568787,446,15a9fdb2e335f685402c5abc27dbf857cfdd2a5e00aac52140f3963f040dcb17
ASVspoof2019_LA,1,LA_E_3205272,LA_E_3205272,447,15ad5dc6d1b22188276ad656b2d5a27d2a945ce112d7402c491d0a0be5190969
ASVspoof2019_LA,1,LA_E_4220633,LA_E_4220633,448,15b5401583b3c686bb56693ad47b2698e88070f86d8ebdb9c170e799b1fb755a
ASVspoof2019_LA,1,LA_E_4552910,LA_E_4552910,449,15bb9d7554e503bb7f656d5a726ce3c4e418b4817183955ebb039bb50517cd82
ASVspoof2019_LA,1,LA_E_8906176,LA_E_8906176,450,15c4b5107a2895fa7adb59b15bdf5f9147dafb684c888f2db1339bd30998be39
ASVspoof2019_LA,1,LA_E_8569160,LA_E_8569160,451,15d4873dbac500a830db1e10a9e64de68866e5a3a3b2fd8c8f16947c1a624961
ASVspoof2019_LA,1,LA_E_9365558,LA_E_9365558,452,15d92ad334ab7e7803325ae875425d58b5109f1dc4ee729850350baa5fd6f99b
ASVspoof2019_LA,1,LA_E_8545389,LA_E_8545389,453,15dc0fa498019272b916cf33a0cf4321df0de0cc1e0e72b2f224941907569461
ASVspoof2019_LA,1,LA_E_1779824,LA_E_1779824,454,15dc8a68fe134ce1f569f80f24306aa5e931302597cbe2811aaa1c22a0358f47
ASVspoof2019_LA,1,LA_E_9507579,LA_E_9507579,455,15e7653cfb4e523d529cf974c273cff09eeafbe11e3002484e48ac6250290320
ASVspoof2019_LA,1,LA_E_9515005,LA_E_9515005,456,15f6cd3e65391f71bdb2cef38460b7d4bce288e061d7f94e4f35af53661dbdfc
ASVspoof2019_LA,1,LA_E_8778041,LA_E_8778041,457,15f7878957f9182e7e1f3ef8dae2a5cba0b58dad56867b807647533693a5e795
ASVspoof2019_LA,1,LA_E_6098828,LA_E_6098828,458,161ad81f5bc40e3b2152bc41b9de62b03093b96a7941c88199708ba85388f51d
ASVspoof2019_LA,1,LA_E_5382944,LA_E_5382944,459,161d9ada30cf06c6d71fc8bb9cf6e678493bc0e77e0d5aab362d8e55dbef8af1
ASVspoof2019_LA,1,LA_E_5415094,LA_E_5415094,460,1623566630711ab44855e828bbf4f43b185414a18d1ac108a4c796241cc9ffd1
ASVspoof2019_LA,1,LA_E_8994227,LA_E_8994227,461,1624abcf9e4e570d8c77071d8bda3de6e71b2eb006ae1fb31bfb1ba4134e9f27
ASVspoof2019_LA,1,LA_E_1040774,LA_E_1040774,462,16379b666fc7877a824601f8f336b323c5e914010885739b914f25b14c1d7158
ASVspoof2019_LA,1,LA_E_9475516,LA_E_9475516,463,16430051be1acf5a22aecd5859c7fcfaa65f8f456e30254802611d81af5a1058
ASVspoof2019_LA,1,LA_E_8285449,LA_E_8285449,464,16451d1a52bf278c7d6fba95b09e999013c7a537a559a0a76957489cd3686fe7
ASVspoof2019_LA,1,LA_E_9835598,LA_E_9835598,465,1650f85eb76192914ecedc4a2af2236c3bb41d2355c1bd7c7ed78441a272e798
ASVspoof2019_LA,1,LA_E_8524764,LA_E_8524764,466,16518ceed5010aba5259ba86e223b29b06e76dd28d1e1817a17d31a1d00379eb
ASVspoof2019_LA,1,LA_E_9827115,LA_E_9827115,467,16594676288f9dcf5a1c5e5a6136f6a74f794b22b8ad6ad68049ff39497bd7fb
ASVspoof2019_LA,1,LA_E_7632824,LA_E_7632824,468,165b3977b6e77c4563784445dad2f467caf0890d95c46e27f968827f59ee866d
ASVspoof2019_LA,1,LA_E_2053601,LA_E_2053601,469,166784ea8b8e284967c29bfe98e1eb270183dd3a658969987fbea338f3766415
ASVspoof2019_LA,1,LA_E_2621185,LA_E_2621185,470,1682e3560f39d26b2eb0b1791e4253164ad5d7080841369665631ad553cd170f
ASVspoof2019_LA,1,LA_E_1680078,LA_E_1680078,471,169a8297bd4d6ef5803122d03772cab2ec800d96fe3637f68edb57d0c2a2d869
ASVspoof2019_LA,1,LA_E_4415214,LA_E_4415214,472,169d7bf2e5f5b737972ae3ca1e98670b2c34bfe8f200921153fdc122a66583d9
ASVspoof2019_LA,1,LA_E_9856138,LA_E_9856138,473,169fc0ce04551499d25461b2f3c4f026519d1051c56f6310da629f9be7db62fd
ASVspoof2019_LA,1,LA_E_7852222,LA_E_7852222,474,16c1288b6d8fef046955c6d1ec52e1622ce0ac5da16fbfa02f58d2dc7b0e7519
ASVspoof2019_LA,1,LA_E_5704072,LA_E_5704072,475,16e0e04bae25a8b4629801b710325b0f016afff73f8eb6faa05b7e5b019b50a7
ASVspoof2019_LA,1,LA_E_7784493,LA_E_7784493,476,16f9ae9576154882488a5c920b749b8b49f5d0f894cc4f07e258d4980e613ced
ASVspoof2019_LA,1,LA_E_2753494,LA_E_2753494,477,16faf6811a10856aba6933b425afb5bfb86829552d1358832af6c17f6f8be3ff
ASVspoof2019_LA,1,LA_E_8047439,LA_E_8047439,478,1701450a1a2f6a4567e1c5fe2aae39ac587ccc18089e6ce2121cd766d2366921
ASVspoof2019_LA,1,LA_E_5977173,LA_E_5977173,479,172108476cff23741364519a6e053592c6a9a4a7994ef189fa99de3b5f42848a
ASVspoof2019_LA,1,LA_E_1617668,LA_E_1617668,480,1730775415233e0945b258e39a1a80a0551e2b17d58ce9f6c1af11b23b742225
ASVspoof2019_LA,1,LA_E_7990424,LA_E_7990424,481,1749aa5d15f9d8731ab38d415a3f76b1a516b0d730d974cf3ec9f48c4cf94211
ASVspoof2019_LA,1,LA_E_1131101,LA_E_1131101,482,174b5047a9bfa1ecb4fe31cb50e1a5c7b71c3ff052d638c5d5734aec1f31da13
